"id","age","sex","marital","pd1","pd2","pd3","pd4","pd5","pd6","pd7","pd8","pd9","pd10","pd11","pd12","pd13","pd14","pd15","pd16","pd17","pd18","pd19","pd20","life.dis","daily.dis"
10656,65,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10658,45,1,3,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,4,4,4,4,4,0,12
10664,66,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10666,71,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,NA,9
10668,53,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10670,55,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10672,44,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10674,66,1,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,4,4,4,4,4,0,14
10678,76,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10680,78,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10684,71,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10685,66,1,1,0,0,2,0,1,0,1,0,0,0,0,4,4,4,4,3,4,4,4,4,3,10
10688,83,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10689,81,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10690,82,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10691,64,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10693,75,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10702,82,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10703,89,2,4,0,0,1,0,0,0,0,0,0,0,0,3,3,3,2,3,3,3,3,3,1,19
10706,51,2,1,0,0,0,0,0,0,0,0,0,0,1,4,4,4,4,4,4,4,4,4,1,9
10711,69,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,4,4,0,14
10714,78,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,4,4,0,23
10717,61,2,1,0,0,0,3,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
10721,86,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
10722,58,2,1,0,0,0,0,1,0,0,0,2,0,0,3,3,4,4,4,4,3,4,4,2,12
10728,79,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10729,67,1,1,0,0,1,1,0,0,0,0,0,1,0,4,3,3,4,4,4,3,3,3,3,14
10732,87,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10733,83,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10734,61,2,1,2,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,4,3,2,17
10739,52,1,1,2,2,0,0,0,0,0,1,0,0,0,3,3,4,3,4,3,3,4,4,3,14
10740,50,1,5,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,4,3,3,0,12
10742,62,1,1,0,0,0,0,0,1,0,0,0,0,0,3,4,4,4,4,4,4,4,4,1,10
10744,43,2,1,0,0,10,0,0,1,1,0,0,0,0,2,2,3,2,NA,3,2,3,3,3,22.5
10745,52,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,3,3,3,3,3,0,16
10746,49,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10748,83,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10751,75,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10754,51,2,1,0,0,3,2,0,0,0,0,0,0,0,3,3,3,2,2,3,2,4,4,2,19
10755,63,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10756,54,2,3,0,0,0,1,0,0,0,0,0,0,0,3,4,4,3,4,4,4,4,4,1,11
10759,80,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10761,68,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,3,4,4,0,13
10762,55,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10766,61,1,1,0,0,0,2,0,1,0,0,10,0,2,3,3,3,2,2,2,2,2,2,4,24
10768,69,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10770,55,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10771,84,2,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,2,4,4,3,3,4,0,16
10777,70,1,4,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,4,4,3,4,3,1,15
10778,63,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10785,71,1,1,0,0,1,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,3,3,2,11
10786,49,2,1,0,0,0,0,0,0,0,0,0,0,4,3,2,3,3,4,4,3,3,4,1,16
10787,64,1,1,0,0,0,1,0,0,0,0,2,0,6,3,3,3,3,3,3,2,3,3,3,19
10788,49,2,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
10790,71,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10791,55,1,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10792,51,1,3,0,0,4,1,3,0,0,1,1,0,0,3,3,2,2,2,3,2,3,4,5,21
10793,53,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,2,4,4,2,4,4,0,13
10795,45,2,1,0,0,4,0,1,0,0,0,0,0,0,1,2,2,3,3,3,3,3,3,2,22
10797,71,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10798,57,2,1,0,0,0,2,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
10802,64,2,5,0,0,0,6,2,0,0,0,0,0,0,2,2,4,2,4,4,2,4,4,2,17
10804,64,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,3,3,4,0,12
10809,75,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10813,72,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
10816,62,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10825,72,2,1,0,0,0,0,0,0,1,0,1,0,0,4,4,4,4,4,4,4,4,4,2,9
10829,71,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10834,79,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10852,59,1,3,0,1,5,1,0,0,0,0,1,0,0,4,4,4,4,4,4,3,3,4,4,11
10853,68,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10855,75,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10857,59,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10858,76,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10860,44,2,1,0,0,0,1,1,0,0,1,0,0,1,3,2,4,4,4,3,2,3,4,4,16
10866,68,2,1,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,4,4,3,4,4,0,11
10869,51,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10874,50,1,1,0,0,10,1,1,2,0,0,5,0,0,3,4,3,3,3,3,3,3,4,5,16
10879,67,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,4,4,1,4,4,0,18
10881,87,1,3,0,0,2,0,1,0,0,0,0,0,0,3,4,3,4,4,4,3,4,3,2,13
10882,62,1,1,0,1,5,1,1,0,1,0,0,1,5,3,3,3,3,4,4,3,3,3,7,16
10884,58,2,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,3,4,0,11
10886,47,1,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10897,60,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,3,3,4,4,0,15
10898,50,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,2,4,4,0,11
10899,53,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
10902,90,2,4,NA,0,0,0,0,0,0,NA,NA,NA,NA,4,4,4,4,4,4,3,4,4,0,10
10903,58,2,1,0,0,4,0,0,0,0,0,0,0,3,4,3,3,3,4,4,3,4,3,2,14
10907,70,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10912,55,2,1,0,1,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,9
10913,72,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10917,52,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10918,75,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10921,57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10923,52,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,1,9
10924,64,2,1,0,0,0,0,0,1,0,0,0,0,1,2,3,3,4,4,4,3,4,4,2,14
10926,50,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10927,71,2,3,0,0,1,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,9
10931,69,1,1,0,0,0,0,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
10946,72,2,5,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10948,52,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10952,60,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10953,65,2,3,0,0,0,0,0,0,0,0,2,0,2,3,3,4,4,4,4,3,4,4,2,12
10956,68,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10957,68,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10959,56,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10964,59,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10965,66,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10966,61,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10967,61,2,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,0,16
10968,47,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10971,60,2,3,1,0,9,6,0,0,0,0,0,0,0,3,3,3,3,4,3,2,2,4,3,18
10974,74,1,1,0,0,1,1,0,0,0,0,0,0,0,4,4,4,4,3,4,4,4,4,2,10
10976,67,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10978,83,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10979,65,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,2,2,3,0,20
10986,54,2,1,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,0,10
10992,58,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10995,53,2,3,0,0,1,1,1,1,0,0,4,0,3,2,2,2,2,2,2,2,3,3,6,25
10998,82,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
10999,66,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11000,68,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,11
11004,70,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11013,60,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11016,57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11022,60,2,1,0,0,0,1,0,0,0,0,0,0,0,4,4,3,4,4,4,4,4,4,1,10
11036,52,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11041,49,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11042,83,2,4,1,0,0,0,0,0,0,0,1,NA,NA,2,2,2,2,3,3,3,3,4,2,21
11046,75,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11051,70,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,4,4,4,4,4,0,11
11053,54,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
11054,66,2,1,0,0,1,1,0,0,0,0,0,0,0,4,3,4,3,4,4,4,4,4,2,11
11057,77,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11061,57,1,1,0,0,3,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
11063,55,2,1,0,0,4,2,0,0,0,0,2,0,2,1,1,3,2,3,2,1,3,4,4,25
11065,45,1,1,0,0,15,3,10,0,0,2,0,0,0,2,2,2,2,2,2,2,4,4,4,23
11066,76,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11070,87,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11074,61,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11075,71,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11081,59,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11084,70,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11085,49,2,5,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,4,2,2,3,3,4,3,2,3,4,2,19
11086,52,1,3,0,0,0,0,4,0,0,1,3,0,0,3,3,3,3,3,3,3,3,3,3,18
11087,51,2,3,2,0,3,1,0,0,0,0,0,0,2,3,3,2,3,3,3,2,3,3,4,20
11092,67,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,3,4,4,0,11
11095,50,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11098,61,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
11102,60,2,4,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,2,4,2,4,2,0,21
11105,82,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11107,81,1,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,4,4,0,17
11110,68,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11115,72,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11118,57,2,1,0,0,5,0,0,0,0,0,0,0,5,3,3,3,3,3,4,4,4,4,2,14
11121,78,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,2,2,1,3,3,0,26
11132,48,2,5,10,3,2,1,0,0,0,0,0,1,50,3,3,3,2,4,3,2,4,4,6,17
11139,82,2,4,0,0,2,1,0,0,0,0,0,0,3,3,3,4,3,4,4,4,3,4,3,13
11142,67,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11145,65,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11147,72,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,3,4,4,NA,10
11149,43,2,5,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,4,4,0,16
11150,64,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,0,10
11154,68,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,4,4,4,4,0,12
11156,53,2,1,1,0,0,0,0,0,0,0,0,2,2,3,3,3,3,4,4,3,4,4,3,14
11159,62,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11160,54,2,3,0,0,3,2,0,0,0,0,0,0,0,4,3,4,4,4,4,3,4,4,2,11
11161,67,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,3,4,4,0,13
11162,84,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11165,66,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11166,75,2,3,0,0,4,4,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,3,9
11169,57,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11173,78,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,NA,9
11174,73,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,0,10
11176,46,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11177,72,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11183,84,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11184,50,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11185,58,2,1,0,0,1,1,2,0,0,0,0,0,0,3,3,3,2,NA,NA,NA,3,3,3,19.5
11190,53,2,2,1,0,1,1,1,0,0,1,1,0,1,1,1,3,2,4,2,3,2,2,7,25
11191,63,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11193,52,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11196,62,1,1,0,0,3,0,2,0,0,3,0,0,0,3,3,3,3,3,3,3,3,3,3,18
11200,86,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11209,76,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11218,75,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,3,4,4,3,4,4,0,15
11219,52,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,4,3,3,4,3,0,16
11222,46,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11224,47,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,4,4,3,4,4,0,13
11228,65,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,0,10
11229,54,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11237,67,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,3,4,4,3,4,4,NA,13
11239,58,2,1,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,4,4,4,4,4,1,9
11254,59,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11258,60,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,NA,9
11260,53,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,4,2,4,4,4,4,4,1,11
11262,52,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11264,77,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11265,59,2,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,2,3,3,0,13
11267,74,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11274,61,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,3,4,3,4,4,0,11
11276,82,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11278,59,2,1,0,0,0,0,0,0,0,0,0,0,1,3,4,4,4,4,4,4,4,4,1,10
11283,69,2,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11287,46,2,5,2,NA,3,3,1,NA,NA,NA,NA,NA,3,2,2,3,3,4,2,2,3,4,5,20
11288,44,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11291,69,1,1,0,0,2,0,2,0,0,0,5,0,0,3,3,2,2,3,3,2,2,3,3,22
11294,57,2,4,1,0,3,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,9
11295,56,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11298,72,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11300,52,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11302,47,2,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11304,67,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,4,2,3,4,2,4,4,0,16
11308,74,1,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11309,54,1,1,0,0,0,0,0,0,0,1,0,0,0,4,4,4,4,4,4,4,4,4,1,9
11310,62,2,1,0,0,2,1,1,0,0,0,1,0,0,3,3,3,3,2,3,2,3,3,4,20
11312,48,2,3,0,0,2,1,0,2,1,1,2,1,1,1,1,1,1,1,1,1,2,3,8,33
11319,57,2,4,2,0,6,2,0,0,0,0,0,0,0,3,3,3,2,3,3,2,3,4,3,19
11321,55,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11322,67,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11323,51,1,3,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
11328,66,1,5,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,3,4,3,4,4,0,12
11331,91,1,1,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,0,18
11334,72,2,4,0,0,1,0,0,0,0,0,0,0,0,4,4,4,3,3,4,3,4,4,1,12
11336,43,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11337,73,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11338,64,2,1,0,0,0,0,0,0,0,0,0,0,NA,2,2,3,2,4,3,2,2,2,0,23
11339,84,2,NA,0,0,0,0,0,0,0,0,0,0,20,4,4,4,4,4,4,4,4,4,1,9
11346,62,1,1,0,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
11347,75,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11348,53,2,1,1,0,0,1,0,0,0,0,0,0,0,4,4,4,4,4,4,3,4,4,2,10
11354,63,1,1,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,3,3,4,4,0,15
11355,82,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11356,90,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,4,4,4,4,4,0,10
11363,53,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11366,58,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11370,53,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,2,4,4,0,11
11371,85,1,1,0,0,0,0,0,0,0,0,0,0,2,3,3,3,3,3,3,3,4,4,1,16
11372,50,1,5,0,0,2,0,0,0,0,0,0,1,2,4,3,4,4,4,4,3,3,3,3,13
11374,76,1,4,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
11381,59,1,1,0,0,0,0,0,1,0,0,0,0,0,4,4,4,4,4,4,4,4,4,1,9
11385,54,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11386,62,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,0,9
